"","X1","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"51435",51435,"CERTIFIED","BANK OF COMMUNICATIONS CO., LTD. NEW YORK BRANCH","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51436",51436,"CERTIFIED","XAXIS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SR. ANALYST, ANALYTICS","N",54974,2016,"WOODLAND HILLS, CALIFORNIA",-118.6089752,34.165357
"51437",51437,"CERTIFIED","MEDIABRANDS WORLDWIDE, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MANAGER, DECISION SCIENCES","Y",73299,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51438",51438,"CERTIFIED","GOOGLE INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","STRATEGIST, PRODUCT QUALITY OPERATIONS","Y",89690,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"51439",51439,"CERTIFIED","JAMSAN HOTEL MANAGEMENT","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","REVENUE MANAGER","N",41205,2016,"LEXINGTON, MASSACHUSETTS",-71.2289641,42.4430372
"51440",51440,"CERTIFIED","DIGITAS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MANAGER, STRATEGY & ANALYSIS","Y",96741,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"51441",51441,"CERTIFIED","EM RETAIL","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING RESEARCH ANALYST","N",46675.2,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51442",51442,"CERTIFIED","LIBBY PERSZYK KATHMAN, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR STRATEGIST","N",50253,2016,"CINCINNATI, OHIO",-84.5120196,39.1031182
"51443",51443,"CERTIFIED","DEVON MANAGEMENT HOLDINGS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING OPERATIONS COORDINATOR","N",40664,2016,"KING OF PRUSSIA, PENNSYLVANIA",-75.3835525,40.1012856
"51444",51444,"CERTIFIED","SHRIJI CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",37461,2016,"ELKRIDGE, MARYLAND",-76.7625073,39.1978788
"51445",51445,"CERTIFIED","TEACHABLE INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","LEAD CONTENT MARKETER","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51446",51446,"CERTIFIED","FINE INDIAN FOOD, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET ANALYST","N",40331,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"51447",51447,"CERTIFIED","MENDEZ LAW OFFICES, PLLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING SPECIALIST","N",36338,2016,"DORAL, FLORIDA",-80.3553302,25.8195424
"51448",51448,"WITHDRAWN","FIVE DUAMOND COLD STORAGE INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",66601.6,2016,"DELANO, CALIFORNIA",-119.2470536,35.7688425
"51449",51449,"CERTIFIED","AUTOZONE, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING ANALYST","N",46280,2016,"MEMPHIS, TENNESSEE",-90.0489801,35.1495343
"51450",51450,"CERTIFIED","FIVE DIAMOND COLD STORAGE INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",66601.6,2016,"DELANO, CALIFORNIA",-119.2470536,35.7688425
"51451",51451,"CERTIFIED","DRESDEN FAMLIY CLINIC LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",33446.4,2016,"DRESDEN, TENNESSEE",NA,NA
"51452",51452,"CERTIFIED","CADRE NOIR IMPORTS LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BRAND MARKET RESEARCH ANALYST","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51453",51453,"CERTIFIED","HEALTH 4 HUMANITY INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYSTS","N",54205,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
"51454",51454,"CERTIFIED","MARBLE SYSTEMS. INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT LINE MANAGER","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51455",51455,"CERTIFIED","REXEL, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","INTERNATIONAL SPECIALIST","N",39166.4,2016,"BEAVERTON, OREGON",-122.8037102,45.487062
"51456",51456,"CERTIFIED","RUSSELL WILLIAMS LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH/FINANCIAL ANALYST","N",40227,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51457",51457,"CERTIFIED","NATIONAL RESEARCH GROUP INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR RESEARCH MANAGER","Y",72779,2016,"HOLLYWOOD, CALIFORNIA",-118.3286614,34.0928092
"51458",51458,"CERTIFIED","SMURFIT KAPPA PACKAGING LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PAN AMERICAN MARKETING AND SALES ANALYST","N",48110,2016,"SUNRISE, FLORIDA",-80.256595,26.1669711
"51459",51459,"CERTIFIED","FENICE INTERNATIONAL, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51460",51460,"CERTIFIED","AMGEN INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SR. BIOPHARMACEUTICAL REP","N",62005,2016,"THOUSAND OAKS, CALIFORNIA",-118.8375937,34.1705609
"51461",51461,"CERTIFIED","PACWEST MANAGEMENT, INC.","MARKET RESEARCH ANALYSTS AND MARKETING","BUSINESS DEVELOPMENT SPECIALIST","N",37148.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"51462",51462,"CERTIFIED","HS CAPITAL PARTNERS, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","CHINA REGIONAL MANAGER","Y",73299,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51463",51463,"CERTIFIED","PEPPERDINE UNIVERSITY","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING ANALYST","N",49733,2016,"WEST LOS ANGELES, CALIFORNIA",NA,NA
"51464",51464,"CERTIFIED","SAR TECH LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS DEVELOPMENT SPECIALIST","N",46550.4,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
"51465",51465,"CERTIFIED","BANGKOK BANK PUBLIC CO. LTD","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING RESEARCH ANALYST","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51466",51466,"CERTIFIED","HGST, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT MARKETING SPECIALIST - PRINCIPAL","Y",114338,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"51467",51467,"CERTIFIED","JUNIPER NETWORKS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT MARKETING MANAGER","Y",89689.6,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"51468",51468,"CERTIFIED","INFINITE COMPUTING SYSTEMS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",55266,2016,"CEDAR RAPIDS, IOWA",-91.6656232,41.9778795
"51469",51469,"CERTIFIED","OPTIMAL STRATEGIX GROUP, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","DIRECTOR, DELIVERY SERVICES","Y",92602,2016,"NEWTOWN, PENNSYLVANIA",-74.9322596,40.2283371
"51470",51470,"CERTIFIED","DELL MARKETING L.P.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT MARKETING CONSULTANT","Y",108756,2016,"ROUND ROCK, TEXAS",-97.678896,30.5082551
"51471",51471,"CERTIFIED","MEDIABRANDS WORLDWIDE, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR ANALYST, MEDIA ANALYTICS","Y",79227,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51472",51472,"CERTIFIED","REIKO WIRELESS INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",37460.8,2016,"COMMACK, NEW YORK",-73.2928943,40.8428759
"51473",51473,"CERTIFIED","TURAN TRAVEL AND TOURS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING RESEARCH ANALYST","N",37232,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"51474",51474,"CERTIFIED","ASIA TV USA, LTD","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET ANALYST","N",62962,2016,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
"51475",51475,"CERTIFIED","ACTUS CONSULTING GROUP, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS DEVELOPMENT STRATEGIST","N",46675.2,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51476",51476,"CERTIFIED","NETROCON SYSTEMS, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST/BUSINESS DEVELOPMENT SPECIALIST","Y",70387,2016,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
"51477",51477,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING AUTOMATION SPECIALIST","N",46072,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51478",51478,"CERTIFIED","NARDI ASSOCIATES LLP","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS DEVELOPMENT ANALYST","N",37148.8,2016,"MONROVIA, CALIFORNIA",-118.0019482,34.1442616
"51479",51479,"CERTIFIED","KSRP, LTD.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",52125,2016,"SOUTH PADRE ISLAND, TEXAS",NA,NA
"51480",51480,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR PRODUCT MARKETING MANAGER","N",65125,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51481",51481,"CERTIFIED","GARCES & GARCES CARGO SERVICES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","OPERATIONS AND MARKET RESEARCH ANALYST","N",36337.6,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
"51482",51482,"CERTIFIED","HALIFAX OF PALISADE LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS DEVELOPMENT SPECIALIST","N",46675.2,2016,"GARFIELD, NEW JERSEY",NA,NA
"51483",51483,"CERTIFIED","SYNERGY GLOBAL TECHNOLOGIES INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING ANALYST","N",46342,2016,"SOMERSET, NEW JERSEY",-74.4884868,40.497604
"51484",51484,"CERTIFIED","GENERAL INVESTIGATION SERVICES LLC","MARKET RESEARCH ANALYSTS AND MARKETING","BUSINESS DEVELOPMENT SPECIALIST","Y",71635,2016,"HALLANDALE BEACH, FLORIDA",-80.148379,25.9812024
"51485",51485,"CERTIFIED","DAIEI TRADING CO., INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675,2016,"COLLEGE POINT, NEW YORK",-73.8389657,40.786395
"51486",51486,"CERTIFIED","SWI-DE, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BRAND MANAGER","N",65541,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
"51487",51487,"CERTIFIED","LEMAR DESIGN & CONSTRUCTION CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING ANALYST II","N",44678,2016,"MCALLEN, TEXAS",-98.2300124,26.2034071
"51488",51488,"CERTIFIED","YS & SON COMPANY","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675.2,2016,"CRANBURY, NEW JERSEY",-74.511172,40.3025907
"51489",51489,"CERTIFIED","GLOBUS MEDICAL, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ASSOCIATE PRODUCT MANAGER","N",57970,2016,"AUDUBON, PENNSYLVANIA",-75.4318532,40.1278839
"51490",51490,"CERTIFIED","ELECTROLUX HOME PRODUCTS INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","NATIONAL ACCOUNT MANAGER - SEARS","N",45469,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"51491",51491,"CERTIFIED","SEVENTEEN GROUP CORP","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING DIRECTOR","N",37461,2016,"CHELSEA, MASSACHUSETTS",-71.0328284,42.3917638
"51492",51492,"CERTIFIED","YS & SON COMPANY","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675.2,2016,"CRANBURY, NEW JERSEY",-74.511172,40.3025907
"51493",51493,"CERTIFIED","EBAY INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","DATABASE SELLER ANALYST","N",65062,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"51494",51494,"WITHDRAWN","AIM BIG INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ONLINE MARKETING SPECIALIST","N",37232,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"51495",51495,"CERTIFIED","NEW ZEALAND NATURAL GOODS LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",37149,2016,"INGLEWOOD, CALIFORNIA",-118.3531311,33.9616801
"51496",51496,"CERTIFIED","LEE & LEE WASHINGTON, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING RESEARCH ANALYST","N",53539.2,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
"51497",51497,"CERTIFIED","GOOGLE INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SALES AND PRODUCT OPERATIONS AND STRATEGY","Y",95514,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51498",51498,"CERTIFIED","FACEBOOK, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ANALYST, NEW PRODUCTS","Y",102706,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
"51499",51499,"CERTIFIED","RECKITT BENCKISER LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ASSISTANT BRAND MANAGER","N",63606,2016,"PARSIPPANY, NEW JERSEY",-74.4173877,40.8652865
"51500",51500,"CERTIFIED","MICRONESIAN BROKERS, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH MANAGER","N",38750.4,2016,"MAITE, NA",NA,NA
"51501",51501,"CERTIFIED","CREATIVE INFORMATION TECHNOLOGY INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","Y",75650,2016,"FALLS CHURCH, VIRGINIA",-77.1710914,38.882334
"51502",51502,"CERTIFIED","AIM BIG INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ONLINE MARKETING SPECIALIST","N",37232,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"51503",51503,"WITHDRAWN","LEE & LEE WASHINGTON, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING RESEARCH ANALYST","N",53539.2,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
"51504",51504,"WITHDRAWN","MARKETING AND PLANNING SYSTEMS LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRINCIPAL","Y",73299,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"51505",51505,"CERTIFIED","JUPITER LIFE SCIENCE CONSULTING L.L.C.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","CONSULTANT","N",59072,2016,"MEDFORD, MASSACHUSETTS",-71.1061639,42.4184296
"51506",51506,"CERTIFIED","HANAMI INTERNATIONAL, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675,2016,"SUNNYSIDE, NEW YORK",NA,NA
"51507",51507,"CERTIFIED","DATA GLOVE INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","Y",83512,2016,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
"51508",51508,"CERTIFIED","MARKETING AND PLANNING SYSTEMS LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRINCIPAL","Y",73299,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51509",51509,"CERTIFIED","UBER TECHNOLOGIES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING MANAGER","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51510",51510,"DENIED","HBI INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","DIRECTOR OF MARKETING (NYC)","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51511",51511,"CERTIFIED","BLOOMREACH, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","CUSTOMER SUCCESS ANALYST","Y",89690,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
"51512",51512,"CERTIFIED","UBER TECHNOLOGIES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING MANAGER","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51513",51513,"CERTIFIED","PEXESO, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS DEVELOPMENT AND PROJECT MANAGER","N",53019,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51514",51514,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR PRODUCT MARKETING MANAGER","Y",84198,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51515",51515,"CERTIFIED","BQ OF NEW YORK, INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",40227.2,2016,"FLUSHING, NEW YORK",-73.833079,40.7674987
"51516",51516,"CERTIFIED","MIRABEL TECHNOLOGIES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",48110,2016,"FORT LAUDERDALE, FLORIDA",-80.1373174,26.1224386
"51517",51517,"CERTIFIED","PALM BAY INTERNATIONAL, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","KEY ACCOUNTS MANAGER - NEW YORK","N",37461,2016,"PORT WASHINGTON, NEW YORK",-73.6981858,40.8256561
"51518",51518,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR BUSINESS PLANNER","Y",84198,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51519",51519,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","RESEARCHER","Y",84198,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51520",51520,"CERTIFIED","ATELIER OF THE INCENTIVES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST / MARKETING SPECIALIST","N",46675,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51521",51521,"CERTIFIED","MCDONALD SELZNICK ASSOCIATES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","INTERNATIONAL MARKETING STRATEGIST","Y",90605,2016,"HOLLYWOOD, CALIFORNIA",-118.3286614,34.0928092
"51522",51522,"CERTIFIED","FREEOSK, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","BUSINESS ANALYST","N",37232,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"51523",51523,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SENIOR PRODUCT MARKETING MANAGER","Y",84198,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51524",51524,"CERTIFIED","TABNER, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MANAGING DIRECTOR","N",61838,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"51525",51525,"CERTIFIED","MPHASIS CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET SPECIALIST","Y",79227,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51526",51526,"CERTIFIED","UPPER 90, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","DIGITAL MARKETING SPECIALIST","N",46675,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51527",51527,"CERTIFIED","DELL PRODUCTS L.P.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT STRATEGY CONSULTANT","Y",98197,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
"51528",51528,"CERTIFIED","BRISTOL-MYERS SQUIBB COMPANY","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ASSOCIATE DIRECTOR, WORLDWIDE COMMERCIAL HCV ANTIVIRALS","Y",83512,2016,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
"51529",51529,"CERTIFIED","ADROLL, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","SALES DEVELOPMENT REPRESENTATIVE","N",53019.2,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51530",51530,"CERTIFIED","MPHASIS CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET SPECIALIST","Y",114338,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"51531",51531,"CERTIFIED","MICROSOFT CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING AUTOMATION BUSINESS PROGRAM MANAGER","N",65125,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
"51532",51532,"CERTIFIED","CJ KOREA EXPRESS USA CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",38126,2016,"FULLERTON, CALIFORNIA",-117.9242966,33.8703596
"51533",51533,"CERTIFIED","CHINAROCK CAPITAL MANAGEMENT","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","RESEARCH ANALYST","N",65062.4,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"51534",51534,"CERTIFIED","AUTEC INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MANAGEMENT / RESEARCH ANALYST","N",37149,2016,"TORRANCE, CALIFORNIA",-118.3406288,33.8358492
"51535",51535,"CERTIFIED","MEDICAL BILLING MANAGEMENT INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",37148.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"51536",51536,"CERTIFIED","MULESOFT, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","PRODUCT MANAGER","Y",93600,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"51537",51537,"CERTIFIED","AMAZON CORPORATE LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING SPECIALIST III","Y",84198,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"51538",51538,"CERTIFIED","MIRABEL TECHNOLOGIES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",48110,2016,"FORT LAUDERDALE, FLORIDA",-80.1373174,26.1224386
"51539",51539,"CERTIFIED","CJ KOREA EXPRESS USA CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",38126.4,2016,"FULLERTON, CALIFORNIA",-117.9242966,33.8703596
"51540",51540,"CERTIFIED","PARAM CONSULTING SERVICES, INC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET RESEARCH ANALYST","N",46675,2016,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
"51541",51541,"DENIED","INTERTEX, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING COORDINATOR","N",37149,2016,"AZUSA, CALIFORNIA",-117.9075627,34.1336186
"51542",51542,"CERTIFIED","ARISTAMD","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ASSOCIATE PRODUCT MANAGER","Y",71864,2016,"LA JOLLA, CALIFORNIA",-117.2712717,32.8328112
"51543",51543,"CERTIFIED","CRCM LP","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","RESEARCH ANALYST","N",65062.4,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"51544",51544,"CERTIFIED","MOAT INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","ACCOUNT/PROJECT MANAGER","N",62962,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51545",51545,"CERTIFIED","FONTANA INVESTMENTS, LLC","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING SPECIALIST","N",34237,2016,"BOWDON, GEORGIA",NA,NA
"51546",51546,"CERTIFIED","MPHASIS CORPORATION","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET SPECIALIST","Y",79227,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"51547",51547,"CERTIFIED","HEINEKEN USA, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","CHANNEL DIRECTOR (OFF-PREMISE)","Y",79227,2016,"WHITE PLAINS, NEW YORK",-73.7629097,41.0339862
"51548",51548,"CERTIFIED","WAL-MART ASSOCIATES, INC.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","STRATEGY MANAGER, STRATEGIC DEVELOPMENT","Y",72114,2016,"BENTONVILLE, ARKANSAS",-94.2088172,36.3728538
